id	name	shortname	label	method	project	donor	species	strain	age	ageunit	agetext	sex	numpooledanimals	plugdate	tissue	roi	neuronprop	targetnumcells	cellconc	datecaptured	sampleok	chemistry	transcriptome	comment	analysis	all_fc_analysis_id	editby	editat
963	10X199_5	BRC2191_Thalamus		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Thalamus		N/A	5000	1100	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	2889	emelie	2019-06-25 13:09:08
964	10X199_6	BRC2191_Thalamus		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Thalamus		N/A	5000	1100	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	2890	emelie	2019-06-25 13:09:22
965	10X199_7	BRC2191_Thalamus		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Thalamus		N/A	5000	1100	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	2992	emelie	2019-06-25 13:09:32
966	10X199_8	BRC2191_Thalamus		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Thalamus		N/A	5000	1100	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	2892	emelie	2019-06-25 13:09:42
967	10X200_1	BRC2191_Cortex		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Cortex		N/A	5000	560	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	4037	emelie	2019-06-25 13:10:15
968	10X200_2	BRC2191_Cortical_hem		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Cortical hem		N/A	5000	590	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	3575	emelie	2019-06-25 13:10:28
969	10X200_3	BRC2191_Medulla		rna-seq	Dev human	BRC2191	Hs		6.9	pcw	6.9w				Medulla		N/A	5000	820	2019-06-05	Y	v3	GRCh38-3.0.0		Queueing	3576	emelie	2019-06-25 13:10:48
970	10X201_1	XHU:355_Spinal_cord		rna-seq	Dev human	XHU:355	Hs		5.5	pcw	5.5w				Spinal cord		N/A	4000	1030	2019-06-10	Y	v3	GRCh38-3.0.0		Queueing	3704	emelie	2020-02-12 12:56:49
971	10X201_2	XHU:355_Spinal_cord		rna-seq	Dev human	XHU:355	Hs		5.5	pcw	5.5w				Spinal cord		N/A	4000	1030	2019-06-10	Y	v3	GRCh38-3.0.0		Queueing	3705	emelie	2020-02-12 12:56:59
972	10X202_1	XHU:355_Heart		rna-seq	Dev human	XHU:355	Hs		5.5	pcw	5.5w				Heart		N/A	5000	700	2019-06-10	Y	v3	GRCh38-3.0.0		Queueing	3162	emelie	2020-02-12 13:22:00
973	10X202_2	XHU:355_Heart		rna-seq	Dev human	XHU:355	Hs		5.5	pcw	5.5w				Heart		N/A	5000	700	2019-06-10	Y	v3	GRCh38-3.0.0		Queueing	3163	emelie	2020-02-12 13:22:07
1006	10X207_1	XDD:358_Cerebellum		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Cerebellum		N/A	4000	1200	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3706	lijuan	2019-07-03 16:35:08
1007	10X207_2	XDD:358_Cerebellum		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Cerebellum		N/A	4000	1200	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3577	lijuan	2019-07-03 16:35:23
1008	10X207_3	XDD:358_Cerebellum		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Cerebellum		N/A	4000	1200	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3578	lijuan	2019-07-03 16:35:46
1009	10X207_4	XDD:358_Spinal_cord_lumbar		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Spinal cord lumbar		N/A	5000	1290	2019-06-19	?	v3	GRCh38-3.0.0		Queueing	3707	lijuan	2019-07-03 16:36:04
1010	10X208_1	XDD:358_Frontotemporal_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Frontotemporal cortex		N/A	4000	1160	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3579	lijuan	2019-07-03 16:31:38
1011	10X208_2	XDD:358_Frontotemporal_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Frontotemporal cortex		N/A	4000	1160	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3580	lijuan	2019-07-03 16:31:54
1012	10X208_3	XDD:358_Lower_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Lower cortex		N/A	4000	1110	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3581	lijuan	2019-07-03 16:32:17
1013	10X208_4	XDD:358_Lower_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Lower cortex		N/A	4000	1110	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3582	lijuan	2019-07-03 16:33:20
1014	10X208_5	XDD:358_Occipital_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Occipital cortex		N/A	4000	980	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3708	lijuan	2019-07-03 16:33:38
1015	10X208_6	XDD:358_Occipital_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Occipital cortex		N/A	4000	980	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3709	lijuan	2019-07-03 16:34:06
1016	10X208_7	XDD:358_Upper_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Upper cortex		N/A	4000	1130	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4038	lijuan	2019-07-03 16:34:27
1017	10X208_8	XDD:358_Upper_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Upper cortex		N/A	4000	1130	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4039	lijuan	2019-07-03 16:34:46
1018	10X209_1	XDD:358_Frontotemporal_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Frontotemporal cortex		N/A	4000	1160	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3583	kimberly	2019-07-11 13:45:03
1019	10X209_2	XDD:358_Lower_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Lower cortex		N/A	4000	1110	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3584	lijuan	2019-07-03 16:30:26
1020	10X209_3	XDD:358_Upper_cortex		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Upper cortex		N/A	4000	1130	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4040	lijuan	2019-07-03 16:31:13
1021	10X210_1	XDD:358_Hippocampus		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Hippocampus		N/A	4000	860	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3585	lijuan	2019-07-03 16:27:21
1022	10X210_2	XDD:358_Hippocampus		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Hippocampus		N/A	4000	860	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3586	lijuan	2019-07-03 16:27:41
1023	10X210_3	XDD:358_Mesencephalon		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Mesencephalon		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3587	lijuan	2019-07-03 16:27:57
1024	10X210_4	XDD:358_Mesencephalon		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Mesencephalon		N/A	4000	990	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3588	lijuan	2019-07-03 16:28:27
1025	10X210_5	XDD:358_Pons		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Pons		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3713	lijuan	2019-07-03 16:28:41
1026	10X210_6	XDD:358_Pons		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Pons		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3714	lijuan	2019-07-03 16:29:06
1027	10X210_7	XDD:358_Subcortical_forebrain		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Subcortical forebrain		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4041	lijuan	2019-07-03 16:29:20
1028	10X210_8	XDD:358_Subcortical_forebrain		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Subcortical forebrain		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4042	lijuan	2019-07-03 16:29:41
1029	10X211_1	XDD:358_Hippocampus		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Hippocampus		N/A	4000	860	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	3717	lijuan	2019-07-03 16:25:37
1030	10X211_2	XDD:358_Mesencephalon		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Mesencephalon		N/A	4000	990	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4043	lijuan	2019-07-03 16:26:00
1031	10X211_3	XDD:358_Mesencephalon		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Mesencephalon		N/A	4000	990	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4044	lijuan	2019-07-03 16:26:18
1032	10X211_4	XDD:358_Subcortical_forebrain		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Subcortical forebrain		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4045	lijuan	2019-07-03 16:26:39
1033	10X211_5	XDD:358_Subcortical_forebrain		rna-seq	Dev human	XDD:358	Hs		11.5	pcw	11.5w				Subcortical forebrain		N/A	4000	1000	2019-06-19	Y	v3	GRCh38-3.0.0		Queueing	4046	lijuan	2019-07-03 16:27:00
1034	10X212_1	XDD:359_Hippocampus		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Hippocampus		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3722	emelie	2020-02-12 13:09:36
1035	10X212_2	XDD:359_Hippocampus		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Hippocampus		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3723	emelie	2020-02-12 13:09:48
1036	10X212_3	XDD:359_Frontotemporal_cortex		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Frontotemporal cortex		N/A	4000	980	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3724	emelie	2020-02-12 13:10:13
1037	10X212_4	XDD:359_Frontotemporal_cortex		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Frontotemporal cortex		N/A		980	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3725	emelie	2020-02-12 13:10:27
1038	10X212_5	XDD:359_Lower_cortex		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Lower cortex		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3726	emelie	2020-02-12 13:10:39
1039	10X212_6	XDD:359_Lower_cortex		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Lower cortex		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3727	emelie	2020-02-12 13:11:11
1040	10X213_1	XDD:359_Medulla		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Medulla		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3728	emelie	2020-02-12 13:11:24
1041	10X213_2	XDD:359_Pons		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Pons		N/A	4000	1200	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3729	emelie	2020-02-12 13:11:36
1042	10X213_3	XDD:359_Occipital_cortex		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Occipital cortex		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3730	emelie	2020-02-12 13:11:48
1043	10X213_4	XDD:359_Occipital_cortex		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Occipital cortex		N/A	4000	1000	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3731	emelie	2020-02-12 13:12:24
1044	10X213_5	XDD:359_Subcortical_forebrain		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Subcortical forebrain		N/A	4000	1200	2019-06-28	N	v3	GRCh38-3.0.0	Was a clog, half of sample was clear, half of it had GEMs.  	Not analyzed		emelie	2020-02-12 13:12:45
1045	10X213_6	XDD:359_Subcortical_forebrain		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Subcortical forebrain		N/A	4000	1200	2019-06-28	N	v3	GRCh38-3.0.0	Was a clog, half of sample was clear, half of it had GEMs.	Not analyzed		emelie	2020-02-12 13:12:54
1046	10X214_1	XDD:359_Lung		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Lung		N/A	4000	1060	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3589	emelie	2020-02-12 13:13:04
1047	10X214_2	XDD:359_Lung		rna-seq	Dev human	XDD:359	Hs		13.25	pcw	13-13.5w				Lung		N/A	4000	1060	2019-06-28	Y	v3	GRCh38-3.0.0		Queueing	3590	emelie	2020-02-12 13:13:15
1121	10X223_1	XDD:5521:363_Spinal_cord		rna-seq	Dev human	XDD:5521:363	Hs		6.0	pcw	6w				Spinal cord		N/A	5000	1000	2019-09-09	N/A	v3	GRCh38-3.0.0		Queueing	3321	emelie	2019-11-13 10:49:48
1132	10X226_2	XHU:364_Spinal_cord		rna-seq	Dev human	XHU:364	Hs		7.5	pcw	7.5w				Spinal cord		N/A	5000	1000	2019-09-20	N/A	v3	GRCh38-3.0.0		Queueing	3732	emelie	2019-11-13 10:56:39
1163	10X231_1	BRC2218_Cerebellum		rna-seq	Dev human	BRC2218	Hs		5.6	pcw	5.6w				Cerebellum		N/A	5000	1075	2019-10-16	Y	v3	GRCh38-3.0.0		Queueing	3349	emelie	2021-01-29 08:05:24
1164	10X231_2	BRC2218_Cerebellum		rna-seq	Dev human	BRC2218	Hs		5.6	pcw	5.6w				Cerebellum		N/A	5000	1075	2019-10-16	Y	v3	GRCh38-3.0.0		Queueing	3350	emelie	2021-01-29 08:04:48
1167	10X231_5	BRC2218_Mesencephalon		rna-seq	Dev human	BRC2218	Hs		5.6	pcw	5.6w				Mesencephalon		N/A	5000	1360	2019-10-16	Y	v3	GRCh38-3.0.0		Queueing	3353	emelie	2021-01-29 08:07:37
1168	10X231_6	BRC2218_Mesencephalon		rna-seq	Dev human	BRC2218	Hs		5.6	pcw	5.6w				Mesencephalon		N/A	5000	1360	2019-10-16	Y	v3	GRCh38-3.0.0		Queueing	3354	emelie	2021-01-29 08:08:01
1178	10X235_1	XHU:370_Heart		rna-seq	Dev human	XHU:370	Hs		8.75	pcw	8.5-9w				Heart		N/A	5000	1260	2019-11-07	N/A	v3	GRCh38-3.0.0		Queueing	3444	lijuan	2019-11-19 16:38:00
1179	10X235_2	XHU:370_Heart		rna-seq	Dev human	XHU:370	Hs		8.75	pcw	8.5-9w				Heart		N/A	5000	1160	2019-11-07	N/A	v3	GRCh38-3.0.0	sample was gradient centrifuged with solution from Feb?	Queueing	3445	lijuan	2019-11-19 16:38:48
1224	10X245_1	XDD:380_Spinal_cord		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-3.5w				Spinal cord		N/A	5000	1000	2020-01-21	N/A	v3	GRCh38-3.0.0		Queueing	3733	emelie	2020-02-12 11:29:34
1225	10X245_2	XDD:380_Spinal_cord		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Spinal cord		N/A	5000	1000	2020-01-21	N/A	v3	GRCh38-3.0.0		Queueing	3734	emelie	2020-02-12 11:29:44
1226	10X246_1	XDD:380_Heart		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Heart		N/A	5000	1000	2020-01-22	N/A	v3	GRCh38-3.0.0		Queueing	3976	emelie	2020-03-26 11:22:30
1227	10X246_2	XDD:380_Heart		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Heart		N/A	5000	1200	2020-01-22	N/A	v3	GRCh38-3.0.0		Queueing	3977	emelie	2020-03-26 11:22:21
1228	10X247_1	XDD:380_Lung		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Lung		N/A	5000	1100	2020-01-22	N/A	v3	GRCh38-3.0.0		Queueing	3978	emelie	2020-03-26 11:22:04
1229	10X247_2	XDD:380_Lung		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Lung		N/A	5000	1100	2020-01-22	N/A	v3	GRCh38-3.0.0		Queueing	3979	emelie	2020-03-26 11:21:46
1230	10X247_3	XDD:380_Lung		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Lung		N/A	5000	1120	2020-01-22	N/A	v3	GRCh38-3.0.0		Queueing	3980	emelie	2020-03-26 11:21:34
1231	10X247_4	XDD:380_Lung		rna-seq	Dev human	XDD:380	Hs		13.25	pcw	13-13.5w				Lung		N/A	5000	1090	2020-01-22	N/A	v3	GRCh38-3.0.0		Queueing	3981	emelie	2020-03-26 11:21:12
1252	10X251_1	XDD:385_Spinal_cord_cervical		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Spinal cord cervical		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3615	emelie	2020-03-26 09:57:14
1253	10X251_2	XDD:385_Spinal_cord_cervical		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Spinal cord cervical		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3616	emelie	2020-03-26 09:56:21
1254	10X251_3	XDD:385_Spinal_cord_lumbar		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Spinal cord lumbar		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3617	emelie	2020-03-26 09:57:51
1255	10X251_4	XDD:385_Spinal_cord_lumbar		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Spinal cord lumbar		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3618	emelie	2020-03-26 09:58:11
1256	10X251_5	XDD:385_spinal_cord_thoracic		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Spinal cord thoracic		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3619	emelie	2020-03-26 09:58:30
1257	10X251_6	XDD:385_spinal_cord_thoracic		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Spinal cord thoracic		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3620	emelie	2020-03-26 09:58:47
1258	10X251_7	XDD:385_Dorsal_midbrain		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Dorsal midbrain		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3621	emelie	2020-03-26 09:59:15
1259	10X251_8	XDD:385_Dorsal_midbrain		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Dorsal midbrain		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3622	emelie	2020-03-26 09:59:50
1260	10X252_1	XDD:385_Dorsal_midbrain		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Dorsal midbrain		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3623	emelie	2020-03-26 10:02:07
1261	10X252_2	XDD:385_Hippocampus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Hippocampus		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3624	emelie	2020-03-26 10:02:24
1262	10X252_3	XDD:385_Hippocampus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Hippocampus		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3625	emelie	2020-03-26 10:02:37
1263	10X252_4	XDD:385_Hippocampus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Hippocampus		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3626	emelie	2020-03-26 10:03:44
1264	10X252_5	XDD:385_Ventral_midbrain		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Ventral midbrain		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3627	emelie	2020-03-26 10:04:04
1265	10X252_6	XDD:385_Ventral_midbrain		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Ventral midbrain		N/A	5000	1000	2020-03-03	N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3628	emelie	2020-03-26 10:04:18
1266	10X252_7	XDD:385_Ventral_midbrain		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Ventral midbrain		N/A	5000	1000		N/A	v3	GRCh38-3.0.0	cell concentration was miscounted and not correct, 3 times less than it should be.	Queueing	3629	emelie	2020-03-26 10:04:46
1267	10X253_1	XDD:385_Heart		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Heart		N/A	5000	1100	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3982	emelie	2020-03-26 10:05:07
1268	10X253_2	XDD:385_Heart		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Heart		N/A	5000	1100	2020-03-04	N/A	v3	GRCh38-3.0.0	GEM probably contaminated with sample 10X253_3 lung sample	Queueing	3983	emelie	2020-03-26 10:05:18
1269	10X253_3	XDD:385_Lung_top_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung top lobe		N/A	5000	800	2020-03-04	N/A	v3	GRCh38-3.0.0	GEM probably contaminated with sample 10X253_ 2 heart sample.	Queueing	3984	emelie	2020-03-26 10:39:39
1270	10X253_4	XDD:385_Lung_top_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung top lobe		N/A	5000	800	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3985	emelie	2020-03-26 10:39:26
1271	10X253_5	XDD:385_Lung_left_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung left lobe		N/A	5000	1100	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3986	emelie	2020-05-13 10:47:34
1272	10X253_6	XDD:385_Left_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung left lobe		N/A	5000	780	2020-03-04	N/A	v3	GRCh38-3.0.0	sample lung-2 was centrifuge with... filtered.	Queueing	3987	emelie	2020-03-26 10:56:40
1273	10X253_7	XDD:385_Lung_right_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung right lobe		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3988	emelie	2020-03-26 11:12:08
1274	10X253_8	XDD:385_Lung_right_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung right lobe		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3989	emelie	2020-03-26 10:57:19
1275	10X254_1	XDD:385_Caudate_Putamen		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Caudate-Putamen		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0	beads was wrongly put in GEM well, no GEM created. sample was redo on sample 10X255_3.	Not analyzed		emelie	2020-03-26 11:12:37
1276	10X254_2	XDD:385_Caudate_Putamen		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Caudate-Putamen		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3595	emelie	2020-03-26 11:12:53
1277	10X254_3	XDD:385_Cerebellum		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cerebellum		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3596	emelie	2020-03-26 11:13:08
1278	10X254_4	XDD:385_Cerebellum		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cerebellum		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3597	emelie	2020-03-26 11:13:28
1279	10X254_5	XDD:385_Hypothalamus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Hypothalamus		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3598	emelie	2020-03-26 11:13:47
1280	10X254_6	XDD:385_Hypothalamus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Hypothalamus		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3599	emelie	2020-03-26 11:14:00
1281	10X254_7	XDD:385_Thalamus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Thalamus		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3600	emelie	2020-03-26 11:14:12
1282	10X254_8	XDD:385_Thalamus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Thalamus		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3601	emelie	2020-03-26 11:14:29
1283	10X255_1	XDD:385_Caudate_Putamen		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Caudate-Putamen		N/A	5000	1000		N/A	v3	GRCh38-3.0.0		Queueing	3602	emelie	2020-03-26 11:14:43
1284	10X255_2	XDD:385_Caudate_Putamen		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Caudate-Putamen		N/A	5000	1000		N/A	v3	GRCh38-3.0.0		Queueing	3603	emelie	2020-03-26 11:14:54
1285	10X255_3	XDD:385_Caudate_Putamen		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Caudate-Putamen		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3604	emelie	2020-03-26 11:15:10
1286	10X255_4	XDD:385_Cerebellum		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cerebellum		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3605	emelie	2020-03-26 11:15:23
1287	10X255_5	XDD:385_Cerebellum		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cerebellum		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3606	emelie	2020-03-26 11:15:36
1288	10X255_6	XDD:385_Hypothalamus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Hypothalamus		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3607	emelie	2020-03-26 11:15:48
1289	10X255_7	XDD:385_Thalamus		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Thalamus		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3608	emelie	2020-03-26 11:15:59
